Date Rptd,DATE OCC,TIME OCC,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
7/21/2020 0:00,7/19/2020 0:00,915,West Valley,1047,2,625,OTHER ASSAULT,37,M,B,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625.0,BALBOA                       BL,BURBANK                      BL,34.1722,-118.5012
7/19/2020 0:00,7/19/2020 0:00,1830,Southwest,336,2,624,BATTERY - SIMPLE ASSAULT,44,M,H,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,ST ANDREWS                   PL,JEFFERSON                    BL,34.0282,-118.3133
6/18/2020 0:00,5/26/2020 0:00,1230,Pacific,1427,2,860,BATTERY WITH SEXUAL CONTACT,27,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,SEPULVEDA,CLOVER,34.0257,-118.4273
5/18/2020 0:00,5/18/2020 0:00,1200,77th Street,1207,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,W,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,VERNON                       AV,VERMONT                      AV,34.0037,-118.2915
7/11/2020 0:00,7/11/2020 0:00,1449,Wilshire,702,1,210,ROBBERY,33,F,W,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210.0,GARDNER,ROSEWOOD,34.0802,-118.3532
3/25/2020 0:00,3/25/2020 0:00,2300,Central,153,2,624,BATTERY - SIMPLE ASSAULT,29,M,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,6TH,HILL                         ST,34.0474,-118.2531
3/31/2020 0:00,3/3/2020 0:00,1830,West LA,828,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,H,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,230.0,MALCOLM                      AV,WILSHIRE,34.0599,-118.4397
9/14/2020 0:00,9/13/2020 0:00,1800,Northeast,1119,2,624,BATTERY - SIMPLE ASSAULT,39,M,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,FIGUEROA                     ST,LA PRADA,34.1348,-118.1928
2/25/2020 0:00,2/25/2020 0:00,650,Central,148,1,210,ROBBERY,38,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,5TH                          ST,CROCKER,34.0435,-118.2427
12/10/2020 0:00,12/9/2020 0:00,500,Mission,1918,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,H,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236.0,FOOTHILL                     FY,HUBBARD                      ST,34.3075,-118.4303
10/20/2020 0:00,10/20/2020 0:00,1655,77th Street,1245,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",29,M,H,STREET,101.0,REVOLVER,IC,Invest Cont,250.0,BUDLONG                      AV,FLORENCE                     AV,33.9746,-118.2959
5/13/2020 0:00,5/13/2020 0:00,2220,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,F,B,STREET,312.0,PIPE/METAL PIPE,AO,Adult Other,230.0,MAIN                         ST,98TH,33.9472,-118.2739
10/10/2020 0:00,10/10/2020 0:00,2115,77th Street,1266,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,81ST                         ST,VERMONT                      AV,33.9655,-118.2916
4/5/2020 0:00,4/5/2020 0:00,1420,Wilshire,722,2,860,BATTERY WITH SEXUAL CONTACT,33,F,O,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,4TH                          ST,E  ORLANDO,34.0713,-118.3734
8/24/2020 0:00,8/24/2020 0:00,1525,Central,159,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,47,M,B,SIDEWALK,207.0,OTHER KNIFE,AA,Adult Arrest,236.0,JESSE                        ST,SANTA FE                     AV,34.0364,-118.2303
2/2/2020 0:00,2/2/2020 0:00,1500,Southeast,1822,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,B,SIDEWALK,109.0,SEMI-AUTOMATIC PISTOL,JO,Juv Other,230.0,103RD                        ST,BROADWAY,33.9428,-118.2781
3/3/2020 0:00,3/3/2020 0:00,1745,Newton,1331,2,624,BATTERY - SIMPLE ASSAULT,38,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,28TH                         ST,MAPLE                        AV,34.0218,-118.2665
10/8/2020 0:00,10/8/2020 0:00,850,Van Nuys,926,1,210,ROBBERY,27,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,GILMORE                      ST,SYLMAR                       AV,34.1876,-118.4465
8/14/2020 0:00,8/13/2020 0:00,1740,Newton,1303,1,210,ROBBERY,41,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,9TH                          ST,CROCKER,34.0363,-118.2493
8/29/2020 0:00,8/29/2020 0:00,1445,Pacific,1445,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,M,B,STREET,503.0,CAUSTIC CHEMICAL/POISON,IC,Invest Cont,230.0,CENTINELA,VENICE,34.0037,-118.4335
4/5/2020 0:00,4/5/2020 0:00,1030,Topanga,2187,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,O,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AA,Adult Arrest,230.0,DE ROJA,MEDINA,34.1663,-118.5998
11/29/2020 0:00,11/29/2020 0:00,1950,Wilshire,711,1,210,ROBBERY,37,M,H,STREET,102.0,HAND GUN,IC,Invest Cont,210.0,BEVERLY,FAIRFAX,34.0761,-118.3615
6/15/2020 0:00,6/15/2020 0:00,100,Newton,1317,1,210,ROBBERY,39,M,B,ALLEY,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210.0,20TH                         ST,ALAMEDA                      ST,34.018,-118.2396
12/9/2020 0:00,12/9/2020 0:00,2235,Central,105,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230.0,PARK ROW                     DR,110 BRIDGE,34.0714,-118.2329
8/27/2020 0:00,8/27/2020 0:00,1800,Central,147,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",73,M,H,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,SAN PEDRO,WINSTON,34.045,-118.2435
8/4/2020 0:00,8/4/2020 0:00,1450,Hollywood,666,1,210,ROBBERY,46,F,H,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,210.0,FOUNTAIN,VINE,34.0944,-118.3266
6/5/2020 0:00,5/29/2020 0:00,2200,Central,154,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,X,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,SPRING,5TH                          ST,34.0474,-118.2496
12/3/2020 0:00,11/26/2020 0:00,1200,Newton,1363,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",75,M,B,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,47TH                         ST,AVALON                       ST,34.0007,-118.2609
5/11/2020 0:00,5/11/2020 0:00,1900,77th Street,1235,1,220,ATTEMPTED ROBBERY,44,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220.0,HALLDALE                     ST,60TH                         ST,33.9859,-118.3024
5/12/2020 0:00,5/12/2020 0:00,1,Hollenbeck,497,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,CAMULOS                      PL,ROSALIND,34.0187,-118.2118
7/9/2020 0:00,7/9/2020 0:00,1625,Newton,1331,1,210,ROBBERY,27,M,B,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210.0,32ND                         ST,GRAND                        AV,34.0217,-118.2753
5/29/2020 0:00,5/29/2020 0:00,2145,Topanga,2156,2,624,BATTERY - SIMPLE ASSAULT,52,F,W,STREET,306.0,ROCK/THROWN OBJECT,AO,Adult Other,624.0,ERWIN,OWENSMOUTH,34.1829,-118.6015
8/25/2020 0:00,8/25/2020 0:00,1730,Van Nuys,905,2,624,BATTERY - SIMPLE ASSAULT,62,M,O,AUTO REPAIR SHOP,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,KESWICK                      ST,VAN NUYS                     BL,34.2048,-118.4531
5/13/2020 0:00,5/8/2020 0:00,730,Southeast,1804,2,860,BATTERY WITH SEXUAL CONTACT,56,F,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,MANCHESTER                   AV,MCKINLEY                     AV,33.9602,-118.2608
4/28/2020 0:00,4/28/2020 0:00,1219,Newton,1372,2,624,BATTERY - SIMPLE ASSAULT,50,F,H,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,AVALON                       BL,54TH                         ST,33.9934,-118.2652
9/3/2020 0:00,9/3/2020 0:00,610,Pacific,1412,2,624,BATTERY - SIMPLE ASSAULT,39,F,W,BEACH,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,DUDLEY,OCEAN FRONT                  WK,33.994,-118.4799
11/22/2020 0:00,11/22/2020 0:00,1230,Central,153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230.0,5TH                          ST,SPRING                       ST,34.0477,-118.2502
8/22/2020 0:00,8/22/2020 0:00,845,Southwest,338,1,210,ROBBERY,41,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,29TH                         ST,VERMONT                      AV,34.0287,-118.2915
7/28/2020 0:00,7/28/2020 0:00,2015,Rampart,216,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,H,SIDEWALK,114.0,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230.0,TEMPLE                       ST,PARK VIEW                    AV,34.0715,-118.2719
11/10/2020 0:00,11/6/2020 0:00,1500,Harbor,558,2,624,BATTERY - SIMPLE ASSAULT,44,M,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,PACIFIC                      AV,SEPULVEDA                    ST,33.7451,-118.2879
2/26/2020 0:00,2/26/2020 0:00,1730,Rampart,265,1,210,ROBBERY,57,M,B,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,210.0,WESTLAKE                     AV,JAMES M WOOD                 BL,34.0529,-118.2776
7/16/2020 0:00,7/16/2020 0:00,1820,Topanga,2128,2,624,BATTERY - SIMPLE ASSAULT,65,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,SATICOY,OSO,34.2084,-118.5754
7/28/2020 0:00,7/28/2020 0:00,30,Central,156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,STREET,312.0,PIPE/METAL PIPE,AO,Adult Other,230.0,6TH,SAN JULIAN,34.0429,-118.2462
12/10/2020 0:00,12/10/2020 0:00,1110,Foothill,1602,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,STREET,101.0,REVOLVER,AO,Adult Other,230.0,VAN NUYS,GLENOAKS,34.2739,-118.4114
5/11/2020 0:00,5/8/2020 0:00,2300,77th Street,1204,1,210,ROBBERY,41,M,H,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210.0,VERMONT,VERNON,34.0037,-118.2915
1/13/2020 0:00,1/13/2020 0:00,1145,Hollywood,642,1,761,BRANDISH WEAPON,23,M,O,STREET,102.0,HAND GUN,IC,Invest Cont,761.0,FAIRFAX,SUNSET,34.0981,-118.3615
11/4/2020 0:00,10/27/2020 0:00,2345,Central,182,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,40,M,H,STREET,212.0,BOTTLE,IC,Invest Cont,231.0,GRAND,OLYMPIC,34.043,-118.2606
9/11/2020 0:00,9/11/2020 0:00,2040,77th Street,1248,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,B,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,62ND                         ST,HOOVER,33.9837,-118.2871
6/24/2020 0:00,6/24/2020 0:00,1920,Rampart,218,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,SUNSET,LAVETA,34.0761,-118.2559
3/12/2020 0:00,3/11/2020 0:00,2200,Pacific,1431,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,BEACH,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,230.0,OCEAN FRONT                  WK,MARKET,33.9875,-118.4741
3/16/2020 0:00,3/14/2020 0:00,1830,77th Street,1257,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",64,F,B,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740.0,78TH                         ST,HOOVER                       ST,33.9688,-118.2871
12/14/2020 0:00,12/13/2020 0:00,10,Central,192,2,624,BATTERY - SIMPLE ASSAULT,53,M,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,7TH                          ST,CERES,34.0363,-118.2672
3/8/2020 0:00,3/8/2020 0:00,1000,Hollywood,663,1,761,BRANDISH WEAPON,42,M,H,OTHER BUSINESS,207.0,OTHER KNIFE,IC,Invest Cont,761.0,CHEROKEE,LEXINGTON,34.0926,-118.3353
11/22/2020 0:00,11/22/2020 0:00,330,Hollywood,628,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,W,PARKING UNDERGROUND/BUILDING,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,FRANKLIN,GOWER,34.1053,-118.3224
9/25/2020 0:00,9/25/2020 0:00,2330,West LA,881,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,W,STREET,304.0,CLUB/BAT,IC,Invest Cont,230.0,CENTINELA,PICO,34.028,-118.4531
7/15/2020 0:00,7/15/2020 0:00,150,Pacific,1489,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,M,H,STREET,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230.0,LA CIENEGA                   BL,93RD                         ST,33.9517,-118.3703
5/19/2020 0:00,5/19/2020 0:00,1305,Southwest,357,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,H,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,NORMANDIE                    AV,EXPOSITION                   BL,34.0182,-118.3002
5/9/2020 0:00,5/9/2020 0:00,640,Newton,1373,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,F,B,SIDEWALK,307.0,VEHICLE,AA,Adult Arrest,230.0,AVALON                       BL,56TH                         ST,33.9915,-118.2652
2/2/2020 0:00,2/2/2020 0:00,1600,Pacific,1431,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),56,M,W,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745.0,PACIFIC                      AV,WINDWARD                     AV,33.9874,-118.472
5/11/2020 0:00,5/11/2020 0:00,730,Central,162,2,624,BATTERY - SIMPLE ASSAULT,37,F,H,MTA - RED LINE - 7TH AND METRO CENTER,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,7TH,FIGUEROA,34.0494,-118.2599
3/8/2020 0:00,3/8/2020 0:00,1200,Central,148,2,624,BATTERY - SIMPLE ASSAULT,60,M,H,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624.0,5TH                          ST,CROCKER                      ST,34.0435,-118.2427
4/6/2020 0:00,4/6/2020 0:00,750,77th Street,1213,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,57TH                         ST,WESTERN                      AV,33.9906,-118.3089
6/25/2020 0:00,6/25/2020 0:00,1655,West LA,853,2,624,BATTERY - SIMPLE ASSAULT,65,M,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,BELOIT,SANTA MONICA,34.0466,-118.4472
7/6/2020 0:00,7/6/2020 0:00,2330,77th Street,1243,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,60,M,B,STREET,312.0,PIPE/METAL PIPE,AA,Adult Arrest,236.0,WESTERN                      AV,71ST                         ST,33.9754,-118.309
7/31/2020 0:00,7/31/2020 0:00,1540,Southwest,357,2,860,BATTERY WITH SEXUAL CONTACT,57,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,860.0,NORMANDIE                    AV,37TH                         DR,34.019,-118.3002
3/31/2020 0:00,3/31/2020 0:00,1140,Wilshire,722,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,W,DRIVEWAY,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230.0,LA CIENEGA                   BL,3RD                          ST,34.0734,-118.3765
3/28/2020 0:00,3/28/2020 0:00,1130,Newton,1313,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53,F,H,MTA - BLUE LINE - SAN PEDRO,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,341.0,SAN PEDRO                    ST,WASHINGTON,34.0267,-118.258
2/10/2020 0:00,2/10/2020 0:00,1330,Central,176,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,B,PARKING LOT,311.0,HAMMER,AA,Adult Arrest,230.0,7TH,MAPLE,34.0424,-118.2493
10/28/2020 0:00,10/28/2020 0:00,750,77th Street,1239,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,230.0,SLAUSON                      AV,MENLO                        AV,33.9891,-118.2893
3/7/2020 0:00,3/6/2020 0:00,200,Van Nuys,914,2,624,BATTERY - SIMPLE ASSAULT,16,F,B,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,VAN NUYS                     BL,VOSE                         ST,34.1985,-118.4487
12/11/2020 0:00,12/11/2020 0:00,1515,Rampart,249,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,B,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,6TH                          ST,BEAUDRY,34.0529,-118.2597
1/16/2020 0:00,1/15/2020 0:00,1500,Southeast,1836,1,350,"THEFT, PERSON",30,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350.0,103RD                        ST,COMPTON,33.9432,-118.2462
9/4/2020 0:00,9/3/2020 0:00,1145,Newton,1323,2,624,BATTERY - SIMPLE ASSAULT,61,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,23RD                         ST,GRIFFITH,34.0224,-118.2559
10/24/2020 0:00,10/14/2020 0:00,1200,Southeast,1826,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,4,F,B,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812.0,CENTURY,GRANDEE,33.9457,-118.2435
11/22/2020 0:00,11/22/2020 0:00,800,Newton,1343,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,H,SINGLE FAMILY DWELLING,201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,230.0,35TH                         ST,WADSWORTH,34.0118,-118.2589
9/28/2020 0:00,9/27/2020 0:00,1820,Southeast,1804,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,24,M,H,STREET,307.0,VEHICLE,IC,Invest Cont,231.0,87TH                         ST,CENTRAL                      AV,33.9593,-118.2564
5/3/2020 0:00,5/3/2020 0:00,800,77th Street,1268,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,SIDEWALK,201.0,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,230.0,80TH,SAN PEDRO,33.967,-118.2695
10/12/2020 0:00,10/12/2020 0:00,1530,Foothill,1695,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,M,W,SIDEWALK,103.0,RIFLE,AA,Adult Arrest,231.0,STAGG,CASE,34.2121,-118.3725
7/22/2020 0:00,7/22/2020 0:00,1155,Hollenbeck,469,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,M,H,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,LORENA,1ST                          ST,34.0368,-118.195
8/29/2020 0:00,8/29/2020 0:00,1445,Pacific,1445,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",66,M,B,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,VENICE,CENTINELA,34.0037,-118.4335
9/26/2020 0:00,9/26/2020 0:00,820,Pacific,1431,1,761,BRANDISH WEAPON,49,M,B,BEACH,312.0,PIPE/METAL PIPE,IC,Invest Cont,761.0,PACIFIC,VENICE,33.9874,-118.472
7/30/2020 0:00,7/30/2020 0:00,850,Northeast,1178,1,210,ROBBERY,60,F,H,STREET,103.0,RIFLE,IC,Invest Cont,210.0,AMABEL,ARROYO SECO,34.0922,-118.2226
6/25/2020 0:00,6/25/2020 0:00,1100,N Hollywood,1549,2,624,BATTERY - SIMPLE ASSAULT,26,M,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,BURBANK                      BL,CAHUENGA                     BL,34.1721,-118.3616
3/3/2020 0:00,2/27/2020 0:00,100,77th Street,1252,1,210,ROBBERY,49,M,H,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,FLORENCE,8TH                          AV,33.9746,-118.3265
10/29/2020 0:00,10/21/2020 0:00,1740,Van Nuys,941,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,F,W,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230.0,MILBANK,TYRONE,34.1766,-118.4589
5/9/2020 0:00,5/9/2020 0:00,1305,77th Street,1256,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,B,ALLEY,207.0,OTHER KNIFE,IC,Invest Cont,230.0,73RD                         ST,BROADWAY,33.9737,-118.2783
3/11/2020 0:00,3/11/2020 0:00,1700,Foothill,1654,1,761,BRANDISH WEAPON,57,M,B,STREET,102.0,HAND GUN,IC,Invest Cont,761.0,SAN FERNANDO                 RD,BRANFORD                     AV,34.2485,-118.4028
4/7/2020 0:00,4/7/2020 0:00,1725,Foothill,1622,2,624,BATTERY - SIMPLE ASSAULT,37,F,H,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,TELFAIR,VAN NUYS,34.2644,-118.4264
1/23/2020 0:00,1/23/2020 0:00,815,Devonshire,1745,2,624,BATTERY - SIMPLE ASSAULT,50,M,A,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,ZELZAH                       AV,SAN JOSE                     ST,34.2613,-118.5234
1/5/2020 0:00,1/5/2020 0:00,150,77th Street,1263,1,220,ATTEMPTED ROBBERY,37,M,H,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,220.0,84TH                         ST,HARVARD                      BL,33.9627,-118.3068
5/12/2020 0:00,5/12/2020 0:00,135,Pacific,1415,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,F,W,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,LINCOLN                      BL,CALIFORNIA                   AV,33.998,-118.4609
8/9/2020 0:00,8/9/2020 0:00,1350,Pacific,1412,2,624,BATTERY - SIMPLE ASSAULT,15,M,W,OTHER/OUTSIDE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,WESTMINSTER,OCEAN FRONT                  WK,33.9887,-118.4747
9/11/2020 0:00,9/11/2020 0:00,1305,West Valley,1078,2,860,BATTERY WITH SEXUAL CONTACT,27,F,W,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,860.0,VENTURA                      BL,HAYVENHURST,34.1576,-118.4923
11/17/2020 0:00,11/17/2020 0:00,1400,Van Nuys,935,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,B,SIDEWALK,312.0,PIPE/METAL PIPE,IC,Invest Cont,230.0,SYLMAR                       AV,FRIAR,34.1857,-118.4465
2/9/2020 0:00,2/9/2020 0:00,2325,Hollenbeck,473,2,860,BATTERY WITH SEXUAL CONTACT,30,F,B,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,SPENCE,PERCY,34.0376,-118.2166
4/12/2020 0:00,4/12/2020 0:00,2315,Southwest,397,1,210,ROBBERY,32,F,B,ALLEY,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210.0,S  DENKER                       BL,E  DALTON                       AV,34.0073,-118.298
